external_id,ticket_id,customer_message,true_category,predicted_category,category_confidence,true_priority,predicted_priority,priority_confidence,category_correct,priority_correct,error_type,likely_reason
hf-tobi-000674,hf-tobi-000674,"Customer Support, composing a report about an issue with the marketing agency's digital tools. Recently, the tools experienced a malfunction, disrupting normal workflows. It is suspected that conflicting software updates may have caused the problem. The team attempted to reboot the system and performed basic troubleshooting; however, these efforts were unsuccessful. The malfunction has significantly affected productivity, and urgent assistance is needed to resolve the issue. Could you please investigate the problem and provide guidance on how to proceed? We would appreciate your prompt attention to this matter.",it_support,technical_support,0.2715,medium,high,0.4151,False,False,low_confidence,low_confidence
hf-tobi-016953,hf-tobi-016953,"Advancements in Brand Growth Strategies

I require assistance with digital tactics to enhance brand growth through Adobe Premiere Pro 2021 and Elasticsearch 7.13. Could you offer some advice or point me to useful resources?",human_resources,it_support,0.2222,low,high,0.5461,False,False,low_confidence,low_confidence
hf-tobi-018415,hf-tobi-018415,"Concern about Access to Medical Information

Dear Customer Support, I am reaching out to address an unanticipated denial of access to my medical information. This problem may be a result of a network configuration issue or a software malfunction. Despite having restarted the systems and verified the firewall settings, the issue remains unresolved. I would be grateful if you could examine this situation and provide a solution at your earliest convenience. Please inform me if there is any further information you need from me to address this issue. Thank you for your time and assistance. I am hopeful for a prompt response from you.",product_support,technical_support,0.2095,medium,medium,0.4304,False,True,low_confidence,low_confidence
hf-tobi-026096,hf-tobi-026096,"Enhancing Investment Portfolios for Financial Organizations

Which data analytics instruments are best for improving investment portfolios?",technical_support,sales_and_pre_sales,0.3603,high,medium,0.5764,False,False,low_confidence,low_confidence
hf-tobi-009572,hf-tobi-009572,"Problem with Digital Tools Billing Mismatches

Have encountered billing inconsistencies with digital tools, which is affecting our strategies. It might be due to incorrect invoicing or subscription errors. So far, I have double-checked payment records and contacted support, but no resolution has been found. I would greatly appreciate it if you could look into this matter and provide a solution at your earliest convenience.",billing_and_payments,billing_and_payments,0.7731,medium,high,0.5152,True,False,possible_label_noise,possible_label_noise
hf-tobi-004808,hf-tobi-004808,"Customer Support, requesting comprehensive integration instructions for Oracle Database 19c within a scalable SaaS project management platform. Can you provide detailed, step-by-step guidance for successfully connecting the two systems? I would also appreciate any additional resources that could facilitate a seamless integration process. Specifically, I am interested in understanding the necessary prerequisites, required configuration adjustments, and potential issues to watch out for. Thank you for your assistance.",technical_support,customer_service,0.2271,high,high,0.4254,False,True,low_confidence,low_confidence
hf-tobi-003316,hf-tobi-003316,"Request for Assistance with Underperforming Digital Marketing Campaigns

The digital marketing efforts managed by the agency are not meeting expectations despite initial troubleshooting and version verifications. We suspect that integration problems across various software tools may be contributing to the issue. While some campaigns are achieving their target metrics, others are not, and we require support to diagnose and resolve the problem. Kindly assist us in pinpointing the underlying cause and suggest solutions to enhance campaign effectiveness.",returns_and_exchanges,product_support,0.2861,medium,medium,0.4988,False,True,low_confidence,low_confidence
hf-tobi-027782,hf-tobi-027782,"The integration has encountered a failure which has led to the loss of project data. It could be due to an incompatible update of Laravel 8. Services were restarted and API keys were checked, but errors were logged.",it_support,service_outages_and_maintenance,0.2416,high,high,0.6211,False,True,low_confidence,low_confidence
hf-tobi-027821,hf-tobi-027821,"Recurring Payment Processing Issues

Several payments for products have encountered difficulties that may be related to a problem with the payment processing system. I have reached out to my bank and reviewed the gateway configurations.",billing_and_payments,billing_and_payments,0.8164,medium,high,0.4254,True,False,priority_depends_on_metadata,priority_depends_on_metadata
hf-tobi-008695,hf-tobi-008695,"Challenges with Alteryx WooCommerce Data Integration

Facing difficulties with data integration between platforms",technical_support,sales_and_pre_sales,0.3135,high,medium,0.4072,False,False,low_confidence,low_confidence
hf-tobi-003568,hf-tobi-003568,"Project Management SaaS Faced Occasional Performance Lags

After rebooting servers, updating the software, and inspecting network hardware, the problem remains, likely due to potential CPU overheating.",customer_service,it_support,0.2504,low,low,0.56,False,True,low_confidence,low_confidence
hf-tobi-012371,hf-tobi-012371,"Issue Encountered with Investment Optimization Today

There was an error during the investment optimization process, leading to incorrect analytics results.",returns_and_exchanges,returns_and_exchanges,0.3335,high,low,0.5294,True,False,low_confidence,low_confidence
hf-tobi-015211,hf-tobi-015211,"Incident of Data Exposure

Customer Support, compiling report on data breach in hospital systems, which disclosed medical information. The breach might have happened due to obsolete security measures and unaddressed software flaws. Immediate actions include reinforcing access restrictions and launching a security review. We seek your guidance in investigating this matter and offer advice on how to prevent such occurrences in the future. Please inform us of your next course of action. We value your swift response.",billing_and_payments,technical_support,0.1967,high,medium,0.4205,False,False,low_confidence,low_confidence
hf-tobi-021034,hf-tobi-021034,"System Crash During Data Analysis

Briefly described, the system crashed during data analysis. It could be due to insufficient RAM or a software conflict. After restarting the systems and reviewing logs, the problem still occurs. Immediate help to fix this is required.",service_outages_and_maintenance,technical_support,0.475,high,high,0.6669,False,True,ambiguous_text,ambiguous_text
hf-tobi-014362,hf-tobi-014362,"Support Request for Digital Campaign Optimization

The recent digital campaign has underperformed in driving brand growth, possibly due to misalignment with the target audience and metrics. Steps have been taken to adjust the campaign targeting and increase the budget allocation, but the results have not improved. I would appreciate your guidance in optimizing the campaign strategy to enhance its performance and drive brand growth.",customer_service,returns_and_exchanges,0.2443,medium,high,0.418,False,False,low_confidence,low_confidence
hf-tobi-001127,hf-tobi-001127,"Financial Investment Support

Customer support is reaching out to inquire about data analytics services offered by your company to financial institutions. Could you provide detailed information on how data analytics can enhance investment strategies for financial firms? I am particularly interested in understanding the tools and techniques employed to analyze market trends and facilitate informed investment decisions. Additionally, I would appreciate details on the benefits of utilizing data analytics services, such as increased returns and improved risk management. Thank you.",customer_service,customer_service,0.3347,medium,low,0.4753,True,False,low_confidence,low_confidence
hf-tobi-014666,hf-tobi-014666,"Guide for Integrating Smart Kitchen Devices

Inquiring about the integration of Smart-Küchengeräte into our SaaS project management platform. Could you please provide detailed guidance on how to successfully integrate the devices? I would greatly appreciate step-by-step instructions, including any necessary code snippets and API documentation. Additionally, could you inform me of any specific requirements or compatibility considerations we should be aware of? I am excited about the potential benefits of this integration and look forward to hearing back soon. Thank you for your assistance. I am looking forward to it.",technical_support,it_support,0.3033,high,medium,0.5125,False,False,low_confidence,low_confidence
hf-tobi-010468,hf-tobi-010468,"Occasional Login Issues

We are currently encountering sporadic login difficulties with our SaaS platform. It may be related to a recent code deployment. Up to this point, clearing caches and restarting the affected services have not resolved the problem. Our team is actively working to resolve this issue and will provide updates as more information becomes available.",technical_support,it_support,0.3065,high,high,0.4344,False,True,low_confidence,low_confidence
hf-tobi-001763,hf-tobi-001763,"Data Analytics Investment Support Team

Customer Support is reaching out to inquire about data analytics solutions for optimizing investment strategies. Could you provide detailed information on the tools and techniques used to analyze market trends and make informed investment decisions? I am particularly interested in understanding your approach to risk management and portfolio optimization. Additionally, I would like to know if you offer customized solutions for individual investors and institutions. Please share relevant case studies or whitepapers that demonstrate your effectiveness.",customer_service,sales_and_pre_sales,0.364,low,medium,0.5336,False,False,low_confidence,low_confidence
hf-tobi-008389,hf-tobi-008389,"Advice on Safeguarding Health Information

Inquiring about Customer Support practices for securing medical data in hospital systems. It is crucial to protect sensitive patient information. Could you provide guidance on effective methods to ensure the confidentiality, integrity, and availability of medical data? This could include recommendations on encryption, access controls, and incident response plans. We would greatly appreciate any resources you can provide to help us enhance our security measures. Thank you for your assistance. We look forward to your guidance.",product_support,customer_service,0.2549,high,low,0.4149,False,False,low_confidence,low_confidence
hf-tobi-003228,hf-tobi-003228,"Request for Algorithm Enhancement

Dear Customer Support,\n\nI am writing to request an update to the investment optimization algorithms within the data analytics platform. The current algorithms are outdated and fail to deliver precise financial forecasts, which results in suboptimal decision-making. I believe that upgrading these algorithms will significantly enhance the platform's performance and offer dependable financial insights. The new algorithms should be capable of processing extensive datasets and delivering real-time analysis, empowering users to make well-informed decisions and maintain a competitive edge.\n\nThank you for your attention to this matter.\n\nBest regards,\n\n[Customer Name]",customer_service,product_support,0.2146,medium,medium,0.5203,False,True,low_confidence,low_confidence
hf-tobi-000373,hf-tobi-000373,"Updating the Client Reporting Interface

Dear Customer Support Team,\n\nI trust this message reaches you well. I am reaching out to highlight a problem with the client reporting interface. Over the past few days, I have observed that the dashboard is not updating as expected. The data seems static and does not reflect recent activity metrics that are vital for ongoing projects.\n\nSince we depend heavily on the dashboard for precise and prompt reporting, this interruption is affecting our decision-making capabilities. I have tried basic troubleshooting steps such as refreshing the page and clearing the cache, but the issue persists.",technical_support,general_inquiry,0.1865,high,low,0.4967,False,False,low_confidence,low_confidence
hf-tobi-009893,hf-tobi-009893,"Frequent Connection Problems with SaaS Application Noted

Dear Customer Support, we are encountering intermittent connection problems with the SaaS application during peak usage times. The root cause is suspected to be API rate limiting and server overload. Our team has tried to resolve the issue by restarting services and optimizing database queries, but the problems continue. We would greatly appreciate your assistance in investigating the matter and providing a solution to ensure uninterrupted service for our users. Please let us know if you need any additional information to facilitate this process.",customer_service,technical_support,0.2922,medium,medium,0.4559,False,True,low_confidence,low_confidence
hf-tobi-008589,hf-tobi-008589,"Concerns About Securing Medical Data on WhatsApp Desktop

I am seeking information on securing medical data when using WhatsApp Desktop for healthcare-related communications. Could you provide details on the measures that can be taken to protect sensitive information? I would greatly appreciate any guidance on best practices when using WhatsApp Desktop in a healthcare setting. Thank you for your assistance with this matter.",technical_support,human_resources,0.2484,medium,medium,0.4599,False,True,low_confidence,low_confidence
hf-tobi-012327,hf-tobi-012327,"Technical Support Inquiry About Slow Loading Times on Project Management Dashboard During Peak Hours

The project management dashboard is experiencing slow load times during peak hours, despite attempts to optimize queries and scale server capacity. This has affected users, and assistance is needed to resolve the issue.",technical_support,technical_support,0.3285,medium,low,0.3768,True,False,low_confidence,low_confidence
hf-tobi-026023,hf-tobi-026023,"Integration Options for Project Management

Hello customer support, I am writing to ask about the project management integrations that are available. Could you send me a list of these integrations along with any necessary documents or resources? It would be helpful if you could also provide guidance on how to begin using these integrations.",product_support,customer_service,0.2009,high,medium,0.4358,False,False,low_confidence,low_confidence
hf-tobi-001857,hf-tobi-001857,"Investigation of Device Security Notifications

The organization has encountered several device security alerts that have impacted SaaS functionalities, potentially due to recent software updates. Initial diagnostics involved rebooting affected devices and conducting malware scans.",it_support,technical_support,0.2592,low,high,0.4401,False,False,low_confidence,low_confidence
hf-tobi-008554,hf-tobi-008554,"Technical Support Connectivity Issues

Have encountered connectivity issues that have impacted productivity. Rebooting and updating the firmware resolved the issue.",technical_support,technical_support,0.4513,high,medium,0.5241,True,False,ambiguous_text,ambiguous_text
hf-tobi-008981,hf-tobi-008981,"Performance Problem with SaaS Application Today

The project management SaaS has experienced an unexpected performance drop during peak usage times. This could be due to increased traffic and insufficient resource allocation. Steps taken include scaling server resources and optimizing database queries, but the issue still persists. Assistance is needed to resolve this.",it_support,technical_support,0.4029,medium,high,0.6257,False,False,low_confidence,low_confidence
hf-tobi-010790,hf-tobi-010790,"Request for Updating Billing Details

Dear Customer Support Team, I am writing to request an update on the billing details for several of our products, including Chromebook, Elasticsearch, and Logitech K780. Due to recent company changes, our billing information has been updated, and we need to ensure that our accounts are accurately reflecting these changes. Could you please assist us in updating the billing details as soon as possible? We would greatly appreciate it if you could confirm that the updates have been made. Please let us know if any additional information is required.",billing_and_payments,billing_and_payments,0.8153,high,low,0.4766,True,False,multiple_intents,multiple_intents
hf-tobi-027769,hf-tobi-027769,"Information Request - Project Management SaaS Features

I am contacting you to seek information about the features included in your project management Software as a Service (SaaS) designed for team collaboration. Could you kindly provide a list of the features present in your platform? I am particularly interested in the tools and functionalities that can boost team productivity and efficiency. Additionally, I would like to learn more about your pricing plans and the customer support services you offer. Thank you for your time and assistance. I look forward to your response and am available to discuss this further at your convenience.",customer_service,customer_service,0.226,low,medium,0.4899,True,False,low_confidence,low_confidence
hf-tobi-004452,hf-tobi-004452,"Digital applications such as Skype on Chromebooks intermittently lose connection, causing disruptions to campaigns. This may be due to network conflicts. Restarting the devices and resetting network adapters have been effective solutions.",it_support,it_support,0.4008,medium,high,0.567,True,False,low_confidence,low_confidence
hf-tobi-003186,hf-tobi-003186,"Request for improvements to the data analytics platform aimed at enhancing investment optimization and decision-making precision. The existing platform offers useful insights; however, additional features and tools could further boost its functionality. Specifically, I would like to see more sophisticated data visualization options, live data refreshes, and machine learning techniques to detect trends and patterns. These upgrades would help in making well-informed investment choices and strengthening the overall portfolio.",technical_support,sales_and_pre_sales,0.272,medium,medium,0.501,False,True,low_confidence,low_confidence
hf-tobi-020181,hf-tobi-020181,"Enquiry on Data Analytics Tools for Portfolio Optimization

Hello Customer Support, I am writing to seek information on data analytics tools that can be used to optimize investment portfolios for financial firms. Could you please share some details on this? I would greatly appreciate any advice or suggestions you could provide. Thank you for your time and help. I am looking forward to your response.",sales_and_pre_sales,customer_service,0.2987,medium,medium,0.4747,False,True,low_confidence,low_confidence
hf-tobi-015639,hf-tobi-015639,"Customer Support, please address the issue with the marketing agency's digital strategy inconsistencies that are impacting brand messaging. Despite our efforts to resolve the issue by reviewing campaigns, realigning team resources, and optimizing content, the problem continues. These inconsistencies might stem from misaligned tools across various digital platforms. I would greatly appreciate if you could look into this matter and provide a solution to ensure brand messaging is consistent across all platforms.",product_support,product_support,0.3194,medium,low,0.4117,True,False,low_confidence,low_confidence
hf-tobi-018406,hf-tobi-018406,"Revise My Account Details

I require assistance to update my payment details for my subscription. Could you please direct me on how to proceed?",billing_and_payments,billing_and_payments,0.6689,high,medium,0.4699,True,False,possible_label_noise,possible_label_noise
hf-tobi-017264,hf-tobi-017264,"Hello Customer Support, I am inquiring about the delay issues I am experiencing with our data analytics dashboards. Upon investigation, I discovered that the problem stems from insufficient RAM and an outdated ClickUp integration. I have already attempted to upgrade Docker and restart my MacBook Air, but the issue remains unresolved. I would be grateful for your assistance in addressing this. Please inform me if there are any further actions that I need to take or if you require additional information. I am eager to receive your guidance. Thank you for your attention, and I anticipate your prompt response.",sales_and_pre_sales,it_support,0.1437,medium,low,0.4325,False,False,low_confidence,low_confidence
hf-tobi-017392,hf-tobi-017392,"Project Sync Encounter Major Issues Today

Project synchronization encountered widespread problems due to recent incompatible API modifications.",product_support,product_support,0.2704,medium,high,0.4306,True,False,low_confidence,low_confidence
hf-tobi-011646,hf-tobi-011646,"Assistance with Unsuccessful Brand Expansion Tactics

The marketing firm is encountering difficulties with unproductive brand growth strategies. Recently, digital marketing efforts have not met expectations, which might be due to outdated methods and targeting inaccuracies.",customer_service,product_support,0.2915,medium,medium,0.4289,False,True,low_confidence,low_confidence
hf-tobi-012714,hf-tobi-012714,"Customer Support, exploring solutions to secure medical data and improve hospital infrastructure. Emphasizing the growing importance of protecting sensitive patient information to ensure smooth healthcare services, it's essential to implement strong security measures and upgrade current infrastructure. Could provide details on available solutions, such as data encryption, access control, and network security? Also, would appreciate information on how to enhance hospital infrastructure by upgrading hardware.",sales_and_pre_sales,sales_and_pre_sales,0.3422,high,medium,0.4273,True,False,low_confidence,low_confidence
hf-tobi-012473,hf-tobi-012473,"Problems with Integration of Marketing Tools Impacting Campaigns

Integration glitches are hindering the progress of brand campaigns. Please share the specific issues you are encountering. We can discuss further at <tel_num>",technical_support,it_support,0.1881,medium,high,0.5137,False,False,low_confidence,low_confidence
hf-tobi-003512,hf-tobi-003512,"Assistance Required for Security Incident in Healthcare Facility

A healthcare provider identified unauthorized access attempts to their medical data within hospital systems, likely due to outdated software. Basic firewall configurations and security patches have been applied; however, a thorough investigation indicates the need for enhanced security protocols to safeguard sensitive medical information and prevent future breaches. Immediate action is essential to protect patient data and uphold the integrity of the hospital's systems.",product_support,product_support,0.2827,medium,low,0.3838,True,False,low_confidence,low_confidence
hf-tobi-003844,hf-tobi-003844,"Revise Digital Marketing Plans to Boost Company Expansion

Requesting an update on our digital marketing strategies to improve brand development. Our existing tactics may be outdated; therefore, I believe it's crucial to evaluate and refine them to remain competitive in the marketplace. This could include trying out new social media channels, enhancing website SEO, and producing more engaging content. I would value your advice and recommendations on how to proceed. Please inform me of a suitable time for a meeting to discuss this further.",product_support,it_support,0.2443,high,high,0.3426,False,True,low_confidence,low_confidence
hf-tobi-008067,hf-tobi-008067,"Problem with Investment Data Analytics

A financial company is experiencing difficulties with investment data analytics. The results appear to be inaccurate, possibly due to integration issues or software bugs. They have already tried troubleshooting.",product_support,sales_and_pre_sales,0.2682,medium,high,0.4557,False,False,low_confidence,low_confidence
hf-tobi-026673,hf-tobi-026673,"The digital campaign analytics have ceased to track user engagement, which may be related to a potential integration problem with the new Cassandra 4.0 database. Although we have restarted the servers and reviewed the Figma design files for any errors, the problem still exists.",technical_support,human_resources,0.2305,medium,high,0.4316,False,False,low_confidence,low_confidence
hf-tobi-004155,hf-tobi-004155,"The digital strategy implemented by the marketing agency resulted in inconsistent brand messaging across various platforms, likely due to fragmented campaign management. Attempts to rectify this included realigning content and adjusting targeting parameters to unify branding. Nonetheless, the problem continues across multiple products, impacting customer engagement and sales performance. Such inconsistency in brand messaging is causing confusion among customers and leading to decreased sales. To resolve this issue, it is crucial to conduct a comprehensive review.",customer_service,product_support,0.2971,high,high,0.4093,False,True,low_confidence,low_confidence
hf-tobi-025744,hf-tobi-025744,"Importance of Secure Medical Data

Dear customer support, I am writing to highlight the critical importance of securing medical data by ensuring the use of strong encryption and access controls on hospital IT systems and devices. This is necessary to safeguard sensitive patient information from unauthorized access and to maintain confidentiality. Implementing these robust security measures will also help to prevent data breaches and cyber attacks. I believe this step is essential for maintaining patient trust and preserving the integrity of medical organizations. I look forward to your response regarding this matter.",it_support,product_support,0.1548,medium,medium,0.5339,False,True,low_confidence,low_confidence
hf-tobi-011669,hf-tobi-011669,"Report on Data Breach Event at Healthcare Facility

A data breach has occurred at our healthcare facility, compromising the security of medical data. The incident might be linked to vulnerabilities in outdated software. Despite attempts to update security protocols and patch software issues, the problems continue to persist. Please assist us in resolving this matter.",sales_and_pre_sales,returns_and_exchanges,0.2943,medium,low,0.463,False,False,low_confidence,low_confidence
hf-tobi-006435,hf-tobi-006435,"Query About Digital Strategy Services

I am interested in learning more about your digital strategy services to enhance our brand growth. Could you provide details on the services you offer, such as social media management, content creation, and search engine optimization? I would greatly appreciate it if you could share some case studies and success stories from previous clients. Additionally, I would like to know more about your team's expertise and experience in this field. We are looking for comprehensive digital strategy solutions to help our brand reach its full potential. Thank you for your time.",technical_support,returns_and_exchanges,0.2937,medium,low,0.572,False,False,low_confidence,low_confidence
hf-tobi-004364,hf-tobi-004364,"Multiple Product Security Breaches Detected

The company has encountered repeated security breaches across various products, potentially due to outdated software or configuration mistakes. Initial efforts involved rebooting devices and updating antivirus software, but the issues continue.",technical_support,returns_and_exchanges,0.3461,high,medium,0.5942,False,False,low_confidence,low_confidence
hf-tobi-020312,hf-tobi-020312,"Support for Enhancing Digital Brand Presence

Customer Support, exploring inquiries on digital strategies to facilitate brand growth. Would appreciate detailed information on methods to enhance brand awareness and engagement. I am keen to learn about the digital marketing approach that could benefit my business. Specifically, I am interested in learning about social media strategies, content creation, and advertising techniques. Please provide relevant information and resources to help me better understand these digital strategies. I look forward to hearing from you.",product_support,customer_service,0.3056,low,medium,0.388,False,False,low_confidence,low_confidence
hf-tobi-014290,hf-tobi-014290,"Improve IFTTT Integration for Project Management SaaS

Requesting an enhancement to the integration capabilities between IFTTT and our existing project management SaaS platform. This would significantly boost workflow automation and productivity. Currently, our team heavily relies on manual workarounds to connect the IFTTT project management tool, which is time-consuming and prone to errors. Enhanced integration would enable us to streamline tasks, reduce manual labor, and focus on higher-value activities. We would greatly appreciate it if you could consider our request and provide an update on the potential timeline for implementation. Please provide more details on the current workarounds and specific features you would like to see enhanced during our discussion.",it_support,general_inquiry,0.242,medium,low,0.4399,False,False,low_confidence,low_confidence
hf-tobi-001092,hf-tobi-001092,Offer comprehensive instructions for integrating Malwarebytes with Wix.,technical_support,customer_service,0.3124,medium,high,0.6015,False,False,low_confidence,low_confidence
hf-tobi-027111,hf-tobi-027111,"Digital marketing tools experienced unexpected failure

The tools have stopped working correctly; there might be an issue with the API key.",it_support,it_support,0.2433,medium,high,0.4535,True,False,low_confidence,low_confidence
hf-tobi-019476,hf-tobi-019476,"Errors in Billing

Hello Customer Support, I am contacting you regarding unexpected billing discrepancies in my multiple software subscriptions. These errors appear to stem from irregular payment processing settings, which have led to billing inconsistencies. After conducting a manual review and restarting my subscriptions, the issues still persist. Could you please examine this further and offer a solution? If you need any further information from me, please let me know. Thank you for your help and I look forward to your response.",billing_and_payments,billing_and_payments,0.8277,high,medium,0.6332,True,False,possible_label_noise,possible_label_noise
hf-tobi-021480,hf-tobi-021480,"Inquiry About Optimal System Requirements for SaaS Platform

Respected Customer Support, I am writing to seek information about the system requirements necessary for optimal performance of your project management SaaS platform. Could you kindly supply me with a comprehensive list of the essential hardware and software specifications needed for this platform? Specifically, I am interested in the recommended operating system, processor speed, and memory. This information will assist me in verifying that my current system is compatible and can operate the platform efficiently. I am grateful for your effort and assistance in this regard. I eagerly await your response. Best regards.",technical_support,customer_service,0.2656,high,high,0.5861,False,True,low_confidence,low_confidence
hf-tobi-013517,hf-tobi-013517,"Information Required for Google Nest Wifi Router Integration

Customer Support, we are reaching out to inquire about the integration options for the Google Nest Wifi Router with SaaS project management tools. Could you provide detailed information on the integration process, the types of data that will be shared, and the benefits of using such an integration? We would greatly appreciate any available documentation or guides for setting up the integration. Additionally, could you inform us about any specific requirements or limitations for integrating the Google Nest Wifi Router with these tools? We look forward to hearing back from you with this information. Thank you for your assistance.",customer_service,customer_service,0.2796,medium,low,0.4439,True,False,low_confidence,low_confidence
hf-tobi-001494,hf-tobi-001494,"Reported System Performance Degradation

The project management SaaS encountered an abrupt decline in system performance, impacting multiple integrations, potentially due to database overload or software bugs. Cache was cleared and services were restarted; however, the problem persists, disrupting workflows. The team is actively working to identify and resolve the issue, but the root cause remains uncertain. Kindly assist in diagnosing and fixing the problem promptly to reduce operational disruptions.",product_support,technical_support,0.2411,high,high,0.4899,False,True,low_confidence,low_confidence
hf-tobi-014309,hf-tobi-014309,"Safeguarding Medical Data Solutions

Is there any information available on securing medical data?",customer_service,customer_service,0.2367,high,low,0.4783,True,False,low_confidence,low_confidence
hf-tobi-020086,hf-tobi-020086,"Securing Medical Data on QuickBooks Online

Dear Support Team, I am writing to seek advice on the security measures recommended for storing medical data on QuickBooks Online. As a healthcare professional, ensuring the confidentiality and integrity of patient information is crucial. Could you please inform me about the security protocols QuickBooks Online has to protect medical data? I would also appreciate any suggestions on best practices for managing sensitive medical information on the platform. Thank you for your assistance, and I look forward to your response.",customer_service,billing_and_payments,0.3804,medium,medium,0.4636,False,True,low_confidence,low_confidence
hf-tobi-017614,hf-tobi-017614,"NZXT Hardware Malfunction

I am encountering a hardware failure with my NZXT Kraken Z63. The problem could be due to overheating. Despite attempting to restart the system and update the drivers, the issue remains unresolved. I would greatly appreciate any support to resolve this problem.",product_support,it_support,0.2887,medium,high,0.5271,False,False,low_confidence,low_confidence
hf-tobi-012765,hf-tobi-012765,"exploring digital strategies to enhance brand growth, particularly for tech products. Would appreciate insights on approaches that can be used to drive growth and increase brand visibility in the tech industry.",customer_service,general_inquiry,0.2006,medium,medium,0.4265,False,True,low_confidence,low_confidence
hf-tobi-000415,hf-tobi-000415,"Wireless Network Connectivity Issue with Scanner

Dear Customer Support,\n\nI am reaching out to seek help with a problem connecting my scanner to Wi-Fi. Despite numerous efforts to link the device to my home wireless network, it consistently fails to establish a stable connection. This issue is preventing me from using the scanner as intended and has caused considerable inconvenience.\n\nI have verified that the Wi-Fi network is functioning properly by testing other devices, which connect without issues. I have also restarted both the scanner and the router multiple times, but the issue persists. Furthermore, I double-checked the network settings to ensure everything is configured correctly.",product_support,technical_support,0.3207,medium,low,0.4378,False,False,low_confidence,low_confidence
hf-tobi-012471,hf-tobi-012471,"Incident Report: Data Breach Due to Malware Attack

A data breach incident has occurred, potentially compromising sensitive medical data systems due to a malware attack targeting outdated software. Despite immediately scanning the systems with Malwarebytes updated software, the threats still persist. Investigations are ongoing to secure network systems and prevent future incidents. We are working diligently to resolve the issue and ensure the security systems are robust.",it_support,technical_support,0.3517,high,high,0.6637,False,True,low_confidence,low_confidence
hf-tobi-003437,hf-tobi-003437,"Intermittent Connectivity Problems Across Several Products

Customer Support is documenting intermittent audio connectivity problems impacting multiple products. Despite rebooting devices and updating drivers, the issues continue. It is suspected that network compatibility conflicts may be the cause. The problems occur sporadically, complicating diagnosis and resolution. Troubleshooting steps have been attempted, but the issues persist. Assistance in identifying the root cause and finding a solution would be appreciated. Could you please advise on the next steps? I am available to provide further details if needed.",it_support,it_support,0.2478,high,low,0.444,True,False,low_confidence,low_confidence
hf-tobi-025036,hf-tobi-025036,"Investment Projections Are Inexact

Investment projections are imprecise. The data analytics software seems to have a glitch. Restarted the Hub and Kubernetes.",technical_support,product_support,0.2688,low,medium,0.5645,False,False,low_confidence,low_confidence
hf-tobi-007531,hf-tobi-007531,"Assistance with Data Breach

A data breach has been detected, which may have compromised sensitive medical information. It potentially occurred due to outdated security protocols. Initial investigations involved reviewing access logs and updating firewalls, and the issue has been resolved. The breach is currently under investigation, and additional security measures have been implemented to secure the system.",customer_service,technical_support,0.2848,high,high,0.5794,False,True,low_confidence,low_confidence
hf-tobi-015691,hf-tobi-015691,"Faced challenges with data synchronization across various platforms while enhancing investment analytics. These issues might stem from conflicting software versions or integration errors. Efforts to address the problem included updating the software and checking data connections. A more detailed analysis is needed to provide better assistance. Please share the software versions you are currently using and the specific data connections you have verified. Additionally, providing the exact error messages you are encountering would be very helpful.",product_support,customer_service,0.2549,low,high,0.3626,False,False,low_confidence,low_confidence
hf-tobi-013343,hf-tobi-013343,"Seeking Guidance on Integrating Data Analytics in Blackboard Learn for Investment Optimization

I am reaching out to seek guidance on integrating data analytics in Blackboard Learn for the purpose of investment optimization. Could you provide resources or support to help me achieve my goal? I am looking to leverage data analytics to make informed decisions regarding investments and would like to explore how Blackboard Learn can support my efforts. Specifically, I would appreciate information on how to access and analyze data within the platform, as well as best practices for using data analytics in investment optimization.",technical_support,customer_service,0.2705,medium,medium,0.4041,False,True,low_confidence,low_confidence
hf-tobi-019203,hf-tobi-019203,"Potential Compromise of Medical Data Due to Security Breach

A security breach has been detected, which might compromise medical data due to outdated firewall settings. After running updated security protocols and system scans, the issues still persist.",technical_support,it_support,0.1683,high,high,0.442,False,True,low_confidence,low_confidence
hf-tobi-001033,hf-tobi-001033,"Pricing Information

Can you supply a detailed overview of the pricing and billing options for KNIME Docker utilization in financial data analytics? I require an in-depth cost breakdown to plan the project effectively.",billing_and_payments,billing_and_payments,0.7024,high,medium,0.4627,True,False,possible_label_noise,possible_label_noise
hf-tobi-019299,hf-tobi-019299,"Unusual billing charges appeared unexpectedly once more today

Examined account configurations and went over the billing statements",billing_and_payments,billing_and_payments,0.9067,medium,high,0.4917,True,False,multiple_intents,multiple_intents
hf-tobi-019149,hf-tobi-019149,"Access to Medical Information Refused Today

Unexpected refusal to access medical data occurred because of a technical integration problem",it_support,technical_support,0.1549,medium,low,0.3909,False,False,low_confidence,low_confidence
hf-tobi-014567,hf-tobi-014567,"Customer Support team, we are facing recurring issues with the project management software resulting in frequent downtime, which is affecting our workflow and deadlines. The problem might be related to server load and configuration. Despite attempts to optimize the current server settings and monitor usage patterns, we haven't seen any improvement. We would greatly appreciate it if you could investigate the matter and provide a solution to minimize downtime and ensure a smooth workflow.",customer_service,technical_support,0.2321,high,high,0.6872,False,True,low_confidence,low_confidence
hf-tobi-006714,hf-tobi-006714,"Improve Integration Features

Requesting enhancements in integration features for seamless data exchange between Maple and SAP ERP systems to improve the efficiency and productivity of affected products.",technical_support,product_support,0.3513,high,high,0.6079,False,True,low_confidence,low_confidence
